customer_id,customer_first_date,customer_last_date,customer_tenure,customer_no_of_orders,customer_total_quantity,customer_average_order_value,customer_historical_clv,customer_diversity_score,customer_total_revenue,customer_is_repeat,customer_churn_probability,customer_avg_days_between_orders,customer_return_count,customer_return_value,customer_avg_days_between_order_and_return,customer_first_order_product_count,customer_first_order_value,customer_recency
1537,2013-01-19,2013-01-19,0,1,18,4594.96,4594.96,0.16,4594.96,False,0.0,0.0,0,0.0,,4,408.4,346
1538,2012-04-29,2013-10-30,549,3,62,1744.58,7872.12,0.36,5233.73,True,0.0,137.0,0,0.0,,13,616.72,62
154,2012-09-04,2013-08-28,358,2,66,2113.82,4146.56,0.0,8455.28,True,0.0,358.0,0,0.0,,10,3772.7,125
1540,2011-08-04,2013-09-26,784,3,23,124.64,803.16,0.52,373.91,True,0.0,261.0,0,0.0,,16,26.56,96
1541,2013-05-09,2013-10-05,149,2,43,2767.52,2259.51,0.12,5535.04,True,0.0,74.0,0,0.0,,9,58.86,87
1542,2011-09-23,2011-09-23,0,1,12,452.16,452.16,0.0,452.16,False,0.0,,0,0.0,,12,452.16,830
1544,2011-10-11,2012-06-20,253,2,36,91.9,127.4,0.34,183.8,True,0.0,253.0,0,0.0,,20,143.8,559
1545,2011-05-21,2013-01-20,610,4,30,584.3,3906.0,0.41,2337.2,True,0.0,122.0,0,0.0,,2,959.98,345
1546,2011-10-11,2012-08-07,301,2,46,2346.21,3869.64,0.55,4692.42,True,0.0,100.0,0,0.0,,11,650.65,511
1547,2011-04-11,2013-12-03,967,4,80,1600.5,16960.91,0.58,6402.0,True,0.0,107.0,0,0.0,,8,927.28,28
1548,2010-12-23,2013-08-20,971,5,52,2267.32,30158.45,0.09,11336.58,True,0.0,242.0,0,0.0,,18,10799.82,133
1550,2012-04-03,2012-08-02,121,3,111,4135.1,4112.43,0.61,37215.9,True,0.0,40.0,0,0.0,,7,1770.16,516
1551,2010-12-25,2012-06-17,540,4,42,270.22,1599.11,0.44,1080.88,True,0.0,135.0,0,0.0,,18,296.28,562
1552,2010-07-01,2013-10-24,1211,6,165,315.54,6281.41,0.57,5679.78,True,0.0,201.0,0,0.0,,2,689.46,68
1553,2010-03-22,2013-10-18,1306,6,312,375.73,8066.36,0.47,4508.76,True,0.0,65.0,0,0.0,,7,83.37,74
1554,2010-05-18,2012-06-27,771,5,147,495.17,5229.81,0.53,7427.49,True,0.0,192.0,0,0.0,,15,158.1,552
1556,2010-06-01,2010-06-01,0,1,30,410.82,410.82,0.0,410.82,False,0.0,0.0,0,0.0,,6,16.32,1309
1557,2010-09-25,2011-09-25,365,2,51,1062.5,2125.0,0.62,2124.99,True,0.0,121.0,0,0.0,,15,832.35,828
1558,2011-05-12,2013-04-15,704,5,77,520.9,5023.47,0.63,2604.52,True,0.0,140.0,0,0.0,,8,539.44,260
1559,2010-04-15,2010-04-15,0,1,5,1020.0,1020.0,0.0,1020.0,False,0.0,,0,0.0,,5,1020.0,1356
156,2010-05-14,2013-02-02,995,4,35,641.04,6989.97,0.49,2564.14,True,0.0,248.0,0,0.0,,13,1235.39,332
1561,2010-03-01,2012-11-14,989,4,54,852.66,9241.43,0.12,3410.62,True,0.0,329.0,0,0.0,,9,99.99,412
1562,2012-03-04,2013-04-10,402,4,65,166.02,731.4,0.37,664.07,True,0.0,67.0,0,0.0,,4,17.6,265
1563,2013-02-27,2013-04-10,42,2,16,1857.55,427.49,0.0,3715.1,True,0.0,42.0,0,0.0,,10,2798.9,265
1565,2012-09-19,2012-12-15,87,2,23,750.69,357.86,0.46,1501.37,True,0.0,87.0,0,0.0,,12,530.4,381
1566,2013-10-19,2013-11-12,24,2,24,242.58,31.9,0.49,485.16,True,0.0,24.0,0,0.0,,15,269.7,49
1568,2011-06-24,2013-11-09,869,4,51,1072.84,10216.96,0.14,4291.34,True,0.0,217.0,0,0.0,,2,28.88,52
1569,2011-07-03,2013-11-09,860,3,25,5777.15,40835.74,0.01,17331.46,True,0.0,430.0,0,0.0,,6,58.62,52
157,2013-01-21,2013-02-02,12,2,11,11.51,0.76,0.0,23.01,True,0.0,12.0,0,0.0,,1,7.21,332
1571,2012-08-17,2013-02-06,173,2,32,169.17,160.36,0.0,338.34,True,0.0,86.0,0,0.0,,11,60.5,328
1572,2012-08-17,2013-10-06,415,3,53,590.4,2013.83,0.29,1771.19,True,0.0,138.0,0,0.0,,18,49.86,86
1574,2010-08-09,2013-02-14,920,4,198,729.72,7357.17,0.64,2918.88,True,0.0,70.0,0,0.0,,19,370.12,320
1575,2011-12-17,2013-06-14,545,3,30,2668.1,11951.62,0.03,8004.31,True,0.0,181.0,0,0.0,,7,113.26,200
1577,2013-02-11,2013-10-27,258,2,29,874.19,1235.84,0.46,1748.38,True,0.0,258.0,0,0.0,,13,1122.94,65
1578,2013-04-29,2013-04-29,0,1,7,685.65,685.65,0.0,685.65,False,0.0,,0,0.0,,7,685.65,246
1579,2013-01-27,2013-01-27,0,1,14,40.74,40.74,0.0,40.74,False,0.0,0.0,0,0.0,,7,20.37,338
1580,2010-08-16,2010-08-16,0,1,1,10.42,10.42,0.0,10.42,False,0.0,,0,0.0,,1,10.42,1233
1581,2011-09-12,2011-09-12,0,1,10,1709.8,1709.8,0.0,1709.8,False,0.0,,0,0.0,,10,1709.8,841
1582,2013-02-10,2013-02-10,0,1,9,111.51,111.51,0.0,111.51,False,0.0,,0,0.0,,9,111.51,324
1583,2011-09-12,2011-09-12,0,1,9,8999.91,8999.91,0.0,8999.91,False,0.0,,0,0.0,,9,8999.91,841
1584,2012-05-04,2012-05-04,0,1,4,62.32,62.32,0.0,62.32,False,0.0,,0,0.0,,4,62.32,606
1585,2011-10-27,2013-10-27,731,2,56,355.92,1425.63,0.0,711.84,True,0.0,243.0,0,0.0,,6,281.34,65
1587,2012-12-04,2012-12-04,0,1,23,512.54,512.54,0.11,512.54,False,0.0,0.0,0,0.0,,3,29.34,392
1588,2012-05-07,2013-03-30,327,2,12,31.26,56.01,0.0,62.52,True,0.0,327.0,0,0.0,,3,13.02,276
159,2011-06-04,2013-09-08,827,3,62,277.1,1883.52,0.0,831.3,True,0.0,275.0,0,0.0,,15,150.45,114
1590,2010-10-04,2012-11-18,776,4,206,804.2,6839.0,0.22,6433.6,True,0.0,155.0,0,0.0,,7,129.29,408
1591,2012-01-03,2012-05-14,132,2,27,2286.61,1653.87,0.16,4573.22,True,0.0,132.0,0,0.0,,11,392.26,596
1592,2011-03-21,2012-11-18,608,4,134,236.46,1575.54,0.63,1891.7,True,0.0,152.0,0,0.0,,4,201.96,408
1593,2010-10-04,2013-10-04,1096,3,32,49.17,442.93,0.5,295.04,True,0.0,548.0,0,0.0,,8,43.36,88
1595,2010-11-11,2012-04-17,523,3,91,2550.59,10964.04,0.15,7651.76,True,0.0,104.0,0,0.0,,14,6943.58,623
1596,2012-05-06,2012-05-06,0,1,33,2562.18,2562.18,0.24,2562.18,False,0.0,0.0,0,0.0,,15,362.4,604
1597,2012-04-17,2012-04-17,0,1,9,1790.82,1790.82,0.0,1790.82,False,0.0,,0,0.0,,9,1790.82,623
1599,2011-12-12,2011-12-12,0,1,19,612.66,612.66,0.5,612.66,False,0.0,0.0,0,0.0,,4,289.56,750
16,2010-02-12,2013-02-12,1096,2,19,579.23,3478.55,0.09,1158.45,True,0.0,548.0,0,0.0,,6,17.16,322
1600,2012-05-14,2012-05-14,0,1,4,30.56,30.56,0.0,30.56,False,0.0,,0,0.0,,4,30.56,596
1602,2010-10-10,2013-08-10,1035,4,108,1508.39,17108.86,0.38,12067.08,True,0.0,258.0,0,0.0,,2,16.4,143
1603,2010-01-16,2013-11-03,1387,3,83,282.47,3220.16,0.04,847.42,True,0.0,346.0,0,0.0,,9,17.82,58
1604,2013-08-10,2013-08-10,0,1,11,33.88,33.88,0.0,33.88,False,0.0,,0,0.0,,11,33.88,143
1606,2010-01-07,2013-01-29,1118,4,53,3527.41,43218.01,0.11,14109.64,True,0.0,186.0,0,0.0,,1,1.88,336
1607,2010-04-15,2013-07-16,1188,3,61,1390.25,13574.93,0.24,4170.74,True,0.0,297.0,0,0.0,,7,105.07,168
1609,2010-05-11,2013-10-16,1254,5,53,95.92,1647.72,0.49,479.59,True,0.0,209.0,0,0.0,,7,14.7,76
161,2013-05-26,2013-05-26,0,1,60,1276.8,1276.8,0.41,1276.8,False,0.0,0.0,0,0.0,,10,77.4,219
1610,2013-10-16,2013-10-16,0,1,15,11367.9,11367.9,0.0,11367.9,False,0.0,,0,0.0,,15,11367.9,76
1611,2012-09-15,2012-09-15,0,1,9,79.2,79.2,0.0,79.2,False,0.0,,0,0.0,,9,79.2,472
1612,2012-09-15,2012-09-15,0,1,19,277.97,277.97,0.0,277.97,False,0.0,,0,0.0,,19,277.97,472
1613,2012-09-15,2012-09-15,0,1,4,149.2,149.2,0.0,149.2,False,0.0,,0,0.0,,4,149.2,472
1614,2010-04-08,2010-04-08,0,1,12,462.12,462.12,0.0,462.12,False,0.0,,0,0.0,,12,462.12,1363
1616,2012-05-11,2013-04-23,347,3,41,1421.18,4053.28,0.47,4263.53,True,0.0,115.0,0,0.0,,14,1252.44,252
1618,2010-04-06,2010-04-06,0,1,13,152.36,152.36,0.0,152.36,False,0.0,,0,0.0,,13,152.36,1365
1619,2011-12-04,2013-05-27,540,4,67,238.27,1410.04,0.05,953.09,True,0.0,90.0,0,0.0,,1,26.41,218
162,2013-01-16,2013-11-21,309,3,94,5013.42,12732.71,0.23,15040.26,True,0.0,44.0,0,0.0,,9,990.81,40
1620,2010-04-06,2013-07-27,1208,5,70,1027.25,16998.88,0.57,5136.26,True,0.0,134.0,0,0.0,,4,180.28,157
1622,2011-12-14,2012-02-13,61,2,8,520.39,173.94,0.39,1040.78,True,0.0,61.0,0,0.0,,6,769.02,687
1623,2010-11-24,2013-12-13,1115,5,88,978.25,14941.76,0.38,4891.26,True,0.0,159.0,0,0.0,,22,310.42,18
1625,2010-03-27,2013-12-03,1347,5,86,1187.54,21912.55,0.55,11875.42,True,0.0,224.0,0,0.0,,12,2356.44,28
1626,2013-01-31,2013-01-31,0,1,22,251.0,251.0,0.0,251.0,False,0.0,0.0,0,0.0,,10,180.2,334
1627,2010-11-28,2013-08-23,999,2,38,1006.41,5509.06,0.45,2012.81,True,0.0,999.0,0,0.0,,17,696.32,130
1628,2011-03-08,2013-12-15,1013,4,63,549.71,6102.53,0.28,2198.82,True,0.0,253.0,0,0.0,,6,29.58,16
1629,2013-02-27,2013-02-27,0,1,8,2342.32,2342.32,0.0,2342.32,False,0.0,,0,0.0,,8,2342.32,307
163,2011-11-04,2013-05-29,572,2,34,490.44,1537.16,0.29,980.88,True,0.0,572.0,0,0.0,,30,173.4,216
1630,2011-03-08,2013-12-15,1013,5,1128,14653.26,203339.04,0.48,73266.32,True,0.0,44.0,0,0.0,,22,108.46,16
1632,2010-01-15,2012-05-21,857,3,18,115.99,817.01,0.22,347.97,True,0.0,428.0,0,0.0,,6,44.64,589
1633,2010-08-10,2013-12-29,1237,3,54,974.34,9906.23,0.48,2923.02,True,0.0,412.0,0,0.0,,6,34.8,2
1634,2010-10-09,2013-10-26,1113,3,136,1261.18,11537.21,0.2,3783.54,True,0.0,159.0,0,0.0,,15,1393.35,66
1636,2010-01-14,2013-04-04,1176,4,48,900.56,11606.12,0.64,3602.25,True,0.0,235.0,0,0.0,,5,533.55,271
1637,2011-04-20,2013-08-29,862,4,58,727.91,6876.25,0.36,2911.64,True,0.0,143.0,0,0.0,,1,157.76,124
1638,2011-12-20,2011-12-20,0,1,12,1199.64,1199.64,0.0,1199.64,False,0.0,,0,0.0,,12,1199.64,742
1639,2010-02-26,2010-02-26,0,1,8,408.32,408.32,0.0,408.32,False,0.0,0.0,0,0.0,,4,204.16,1404
164,2010-07-02,2013-03-08,980,4,106,511.03,5488.32,0.18,4088.22,True,0.0,245.0,0,0.0,,7,671.51,298
1640,2013-09-01,2013-09-01,0,1,8,1819.92,1819.92,0.0,1819.92,False,0.0,,0,0.0,,8,1819.92,121
1641,2013-04-03,2013-04-03,0,1,12,3343.08,3343.08,0.0,3343.08,False,0.0,,0,0.0,,12,3343.08,272
1642,2013-09-01,2013-09-01,0,1,3,9.24,9.24,0.0,9.24,False,0.0,,0,0.0,,3,9.24,121
1644,2010-12-14,2013-10-29,1050,3,37,568.73,4908.22,0.49,1706.19,True,0.0,525.0,0,0.0,,1,97.85,63
1646,2010-09-15,2013-04-25,953,2,12,17.51,91.44,0.0,35.02,True,0.0,953.0,0,0.0,,11,33.99,250
1648,2010-09-25,2012-08-10,685,2,88,2621.07,9837.99,0.37,5242.13,True,0.0,137.0,0,0.0,,17,733.38,508
1649,2010-02-24,2010-02-24,0,1,3,141.36,141.36,0.0,141.36,False,0.0,,0,0.0,,3,141.36,1406
1650,2010-05-09,2013-05-09,1096,5,69,433.94,6515.04,0.53,2169.7,True,0.0,182.0,0,0.0,,15,92.4,236
1651,2011-04-15,2011-04-15,0,1,2,64.38,64.38,0.0,64.38,False,0.0,,0,0.0,,2,64.38,991
1653,2010-07-24,2012-01-10,535,4,64,491.65,2882.55,0.35,1966.59,True,0.0,107.0,0,0.0,,10,1014.1,721
1654,2012-10-20,2013-12-15,421,4,38,24.99,115.3,0.44,99.96,True,0.0,140.0,0,0.0,,5,18.5,16
1657,2011-06-13,2013-01-01,568,5,48,219.44,1707.42,0.63,1097.21,True,0.0,94.0,0,0.0,,11,187.77,364
1658,2012-06-28,2013-04-28,304,2,37,1250.85,2083.61,0.39,2501.69,True,0.0,152.0,0,0.0,,20,1854.8,247
166,2010-01-11,2012-02-13,763,3,35,838.23,5256.73,0.03,2514.7,True,0.0,254.0,0,0.0,,5,1839.9,687
1660,2011-02-24,2013-06-18,845,4,50,841.58,7793.26,0.5,3366.32,True,0.0,211.0,0,0.0,,5,28.35,196
1662,2011-07-17,2013-02-24,588,2,32,135.24,435.73,0.37,270.47,True,0.0,294.0,0,0.0,,13,53.95,310
1663,2013-01-04,2013-10-31,300,2,24,530.05,871.31,0.28,1060.1,True,0.0,150.0,0,0.0,,10,888.4,61
1665,2010-02-26,2013-12-16,1389,7,52,709.64,18903.64,0.58,4967.51,True,0.0,231.0,0,0.0,,2,6.48,15
1667,2012-01-21,2013-11-27,676,3,50,1077.69,5987.82,0.31,3233.06,True,0.0,338.0,0,0.0,,1,235.67,34
1668,2013-04-13,2013-10-08,178,2,37,2688.84,2622.54,0.35,5377.67,True,0.0,59.0,0,0.0,,11,3926.45,84
167,2011-06-23,2012-12-17,543,2,34,452.56,1346.52,0.0,905.12,True,0.0,271.0,0,0.0,,9,550.98,379
1670,2010-04-24,2013-10-01,1256,3,30,965.45,9966.62,0.5,2896.35,True,0.0,418.0,0,0.0,,10,343.5,91
1671,2010-08-09,2013-08-01,1088,4,61,1933.44,23052.95,0.42,7733.76,True,0.0,362.0,0,0.0,,13,48.36,152
1672,2010-06-07,2013-12-30,1302,4,100,975.65,13921.05,0.65,3902.6,True,0.0,217.0,0,0.0,,3,837.84,1
1673,2011-06-17,2011-06-17,0,1,14,203.98,203.98,0.0,203.98,False,0.0,,0,0.0,,14,203.98,928
1675,2012-04-13,2013-10-26,561,2,76,3371.74,10364.63,0.25,6743.48,True,0.0,112.0,0,0.0,,6,21.0,66
1676,2012-04-08,2013-08-04,483,4,45,447.1,2366.57,0.64,1788.4,True,0.0,120.0,0,0.0,,9,306.18,149
1677,2012-07-25,2013-10-26,458,2,33,761.75,1911.68,0.44,1523.49,True,0.0,152.0,0,0.0,,7,28.07,66
1679,2010-09-20,2013-04-24,947,3,84,1976.2,15381.87,0.48,5928.6,True,0.0,315.0,0,0.0,,21,268.17,251
1680,2010-05-03,2013-11-09,1286,6,200,1331.59,28149.44,0.63,7989.54,True,0.0,85.0,0,0.0,,18,507.42,52
1681,2012-07-07,2012-07-07,0,1,12,68.97,68.97,0.0,68.97,False,0.0,0.0,0,0.0,,1,10.89,542
1682,2010-08-14,2013-12-10,1214,5,3143,20868.65,347048.47,0.35,104343.26,True,0.0,17.0,0,0.0,,43,259.29,21
1683,2010-08-14,2013-08-14,1096,5,72,567.54,8520.87,0.17,2837.69,True,0.0,219.0,0,0.0,,11,66.33,139
1684,2011-05-11,2013-12-10,944,3,39,279.98,2172.34,0.66,839.93,True,0.0,314.0,0,0.0,,8,280.48,21
1686,2010-03-03,2013-04-15,1139,3,22,351.43,3289.96,0.06,1054.3,True,0.0,379.0,0,0.0,,9,17.19,260
1687,2011-03-31,2012-08-12,500,4,63,3532.44,19355.84,0.54,14129.76,True,0.0,100.0,0,0.0,,11,1386.22,506
1689,2010-09-24,2013-05-20,969,5,75,751.05,9969.42,0.35,3755.26,True,0.0,193.0,0,0.0,,10,489.1,225
169,2010-01-03,2013-08-08,1313,3,28,2841.91,30669.27,0.33,8525.72,True,0.0,262.0,0,0.0,,3,119.28,145
1690,2010-07-24,2013-12-04,1229,5,100,1505.25,25341.81,0.56,7526.24,True,0.0,307.0,0,0.0,,9,991.71,27
1692,2010-01-23,2010-01-23,0,1,10,68.4,68.4,0.0,68.4,False,0.0,0.0,0,0.0,,5,34.2,1438
1693,2010-01-23,2013-05-04,1197,3,26,2694.85,26512.89,0.11,8084.56,True,0.0,598.0,0,0.0,,11,316.91,241
1695,2012-06-11,2012-08-01,51,2,56,365.38,102.11,0.45,730.76,True,0.0,17.0,0,0.0,,9,240.93,517
1696,2011-07-17,2013-09-22,798,3,45,182.69,1198.25,0.0,548.06,True,0.0,399.0,0,0.0,,12,60.84,100
1697,2010-01-16,2013-08-28,1320,3,26,238.88,2591.68,0.5,716.65,True,0.0,660.0,0,0.0,,9,120.87,125
1699,2010-03-25,2012-08-06,865,2,52,2473.2,11722.29,0.05,4946.4,True,0.0,173.0,0,0.0,,12,45.36,512
17,2011-04-20,2012-04-06,352,2,6,20.32,39.19,0.0,40.64,True,0.0,352.0,0,0.0,,2,11.12,634
170,2011-03-16,2011-03-16,0,1,4,162.32,162.32,0.0,162.32,False,0.0,,0,0.0,,4,162.32,1021
1701,2011-12-26,2012-12-04,344,2,72,3806.96,7175.85,0.12,7613.92,True,0.0,68.0,0,0.0,,16,240.48,392
1702,2010-01-17,2013-11-16,1399,4,31,181.95,2789.57,0.63,727.78,True,0.0,349.0,0,0.0,,3,42.21,45
1704,2011-05-20,2011-05-20,0,1,14,116.2,116.2,0.0,116.2,False,0.0,,0,0.0,,14,116.2,956
1705,2011-04-22,2012-05-03,377,3,16,53.43,165.56,0.46,160.28,True,0.0,188.0,0,0.0,,3,58.89,607
1707,2011-03-03,2013-08-15,896,5,108,603.99,7413.36,0.15,6039.92,True,0.0,149.0,0,0.0,,7,49.56,138
1708,2010-07-17,2013-11-20,1222,5,112,2030.7,33993.36,0.13,20306.98,True,0.0,305.0,0,0.0,,10,54.0,41
1709,2010-07-21,2013-08-10,1116,4,118,918.25,11230.32,0.26,7345.96,True,0.0,279.0,0,0.0,,2,28.28,143
171,2010-04-13,2010-04-13,0,1,1,1.79,1.79,0.0,1.79,False,0.0,,0,0.0,,1,1.79,1358
1711,2010-03-16,2011-09-03,536,2,12,1217.78,3576.6,0.43,2435.56,True,0.0,268.0,0,0.0,,3,21.18,850
1712,2010-10-11,2013-10-11,1096,6,65,280.81,5059.19,0.53,1684.84,True,0.0,156.0,0,0.0,,22,248.82,81
1713,2010-05-29,2011-03-13,288,2,23,175.69,277.25,0.38,351.37,True,0.0,288.0,0,0.0,,11,261.25,1024
1715,2011-01-27,2012-05-06,465,2,12,300.59,765.89,0.0,601.18,True,0.0,465.0,0,0.0,,1,3.11,604
1716,2013-02-07,2013-02-07,0,1,10,21.4,21.4,0.0,21.4,False,0.0,,0,0.0,,10,21.4,327
1718,2010-03-08,2013-05-11,1160,3,20,337.11,3214.09,0.21,1011.34,True,0.0,580.0,0,0.0,,3,893.91,234
1719,2010-01-17,2011-12-05,687,3,51,295.29,1667.38,0.45,885.88,True,0.0,229.0,0,0.0,,8,123.92,757
172,2011-07-14,2013-01-12,548,2,21,74.27,223.01,0.36,148.54,True,0.0,548.0,0,0.0,,14,113.68,353
1720,2011-04-30,2011-07-17,78,2,43,1274.2,544.59,0.4,2548.39,True,0.0,26.0,0,0.0,,12,24.12,898
1721,2010-11-16,2013-04-03,869,4,84,974.7,9282.34,0.6,3898.78,True,0.0,217.0,0,0.0,,37,441.78,272
1722,2011-08-26,2013-02-07,531,3,51,302.24,1319.09,0.5,906.73,True,0.0,132.0,0,0.0,,19,134.33,327
1723,2010-01-31,2013-04-03,1158,10,2703,9656.46,306361.04,0.6,96564.57,True,0.0,21.0,0,0.0,,46,2069.54,272
1725,2010-05-07,2012-02-11,645,2,40,2459.4,8692.12,0.12,9837.6,True,0.0,645.0,0,0.0,,9,307.71,689
1726,2011-03-07,2013-06-19,835,5,134,858.3,9817.54,0.47,8582.98,True,0.0,139.0,0,0.0,,12,920.64,195
1727,2010-07-21,2013-12-02,1230,7,190,3258.44,76863.47,0.24,45618.18,True,0.0,175.0,0,0.0,,8,107.84,29
1728,2010-08-22,2010-08-22,0,1,10,532.6,532.6,0.0,532.6,False,0.0,,0,0.0,,10,532.6,1227
1730,2010-10-07,2013-10-19,1108,5,87,2484.93,37716.47,0.2,12424.65,True,0.0,158.0,0,0.0,,5,296.95,73
1731,2012-09-04,2012-09-04,0,1,24,6029.04,6029.04,0.0,6029.04,False,0.0,,0,0.0,,24,6029.04,483
1732,2011-11-08,2013-11-08,731,3,94,1747.71,10500.62,0.26,5243.12,True,0.0,182.0,0,0.0,,37,529.84,53
1733,2010-10-04,2013-10-04,1096,4,1115,98202.14,1179501.58,0.48,392808.55,True,0.0,28.0,0,0.0,,34,2031.84,88
1734,2010-10-04,2011-09-19,350,2,43,7769.88,14901.14,0.36,15539.76,True,0.0,87.0,0,0.0,,9,537.84,834
1735,2010-12-28,2013-03-02,795,2,11,1788.01,7788.86,0.06,3576.01,True,0.0,397.0,0,0.0,,3,91.08,304
1737,2010-06-03,2010-06-03,0,1,27,468.33,468.33,0.07,468.33,False,0.0,0.0,0,0.0,,11,17.93,1307
1738,2010-03-28,2011-12-05,617,3,45,716.85,3635.31,0.35,2150.56,True,0.0,205.0,0,0.0,,10,1619.1,757
1739,2010-11-03,2013-12-11,1134,4,94,2513.64,31238.0,0.14,10054.54,True,0.0,189.0,0,0.0,,17,5406.0,20
174,2011-07-17,2011-08-11,25,2,24,66.18,9.07,0.0,132.36,True,0.0,8.0,0,0.0,,9,51.66,873
1740,2011-01-31,2013-10-08,981,5,61,715.38,9613.53,0.66,3576.9,True,0.0,196.0,0,0.0,,6,230.28,84
1741,2012-12-16,2013-07-29,225,3,69,182.87,338.18,0.15,548.61,True,0.0,28.0,0,0.0,,21,148.68,155
1743,2010-08-12,2011-09-30,414,2,2,30.36,68.87,0.14,60.72,True,0.0,414.0,0,0.0,,1,55.99,823
1744,2012-02-06,2013-09-19,591,3,46,263.62,1280.54,0.41,790.87,True,0.0,197.0,0,0.0,,9,170.82,103
1745,2010-01-09,2013-12-18,1439,14,2368,5255.93,290098.48,0.49,147166.0,True,0.0,46.0,0,0.0,,9,36.45,13
1746,2013-07-11,2013-07-11,0,1,13,79.17,79.17,0.0,79.17,False,0.0,,0,0.0,,13,79.17,173
1747,2012-12-31,2012-12-31,0,1,32,5738.45,5738.45,0.02,5738.45,False,0.0,0.0,0,0.0,,23,5667.89,365
1748,2010-12-12,2013-12-18,1102,5,130,495.07,7473.52,0.42,4950.72,True,0.0,275.0,0,0.0,,1,119.51,13
1749,2010-01-09,2013-08-16,1315,3,24,157.05,1697.43,0.22,942.28,True,0.0,657.0,0,0.0,,2,8.1,137
175,2011-04-20,2013-04-20,731,2,12,302.56,1211.9,0.37,605.12,True,0.0,731.0,0,0.0,,5,459.45,255
1750,2011-01-02,2013-05-12,861,5,62,137.09,1616.91,0.29,1370.94,True,0.0,215.0,0,0.0,,9,16.83,233
1751,2011-02-09,2013-09-19,953,3,1030,3125.3,24480.08,0.19,9375.9,True,0.0,24.0,0,0.0,,4,41.16,103
1752,2011-02-09,2013-09-19,953,3,52,158.42,1240.88,0.18,475.26,True,0.0,136.0,0,0.0,,1,10.29,103
1754,2010-08-27,2010-08-27,0,1,27,884.99,884.99,0.0,884.99,False,0.0,0.0,0,0.0,,14,114.24,1222
1755,2012-06-07,2013-03-28,294,3,33,188.54,455.6,0.58,565.61,True,0.0,98.0,0,0.0,,2,5.66,278
1756,2013-12-03,2013-12-03,0,1,7,42.21,42.21,0.0,42.21,False,0.0,,0,0.0,,7,42.21,28
1757,2012-05-08,2012-05-08,0,1,33,197.34,197.34,0.0,197.34,False,0.0,0.0,0,0.0,,11,65.78,602
1758,2013-12-03,2013-12-03,0,1,9,1846.62,1846.62,0.0,1846.62,False,0.0,0.0,0,0.0,,3,615.54,28
1759,2012-05-08,2012-05-08,0,1,9,185.13,185.13,0.0,185.13,False,0.0,,0,0.0,,9,185.13,602
1760,2012-02-14,2012-02-14,0,1,5,554.2,554.2,0.0,554.2,False,0.0,,0,0.0,,5,554.2,686
1762,2012-03-22,2012-03-22,0,1,3,34.74,34.74,0.0,34.74,False,0.0,,0,0.0,,3,34.74,649
1763,2012-03-22,2012-11-25,248,3,102,273.08,556.63,0.28,1638.46,True,0.0,82.0,0,0.0,,10,77.7,401
1764,2010-07-22,2010-09-01,41,2,39,703.53,158.05,0.17,1407.05,True,0.0,20.0,0,0.0,,11,1275.89,1217
1765,2010-11-04,2013-04-27,905,7,154,579.72,10061.72,0.31,8116.1,True,0.0,150.0,0,0.0,,8,46.16,248
1767,2010-09-26,2012-08-28,702,3,67,2368.38,13665.22,0.24,7105.15,True,0.0,351.0,0,0.0,,16,807.52,490
1769,2012-11-12,2013-10-07,329,2,97,5830.74,10511.3,0.36,11661.48,True,0.0,82.0,0,0.0,,37,3139.45,85
177,2011-03-09,2013-02-01,695,3,38,591.12,3376.67,0.44,1773.36,True,0.0,139.0,0,0.0,,1,5.96,333
1770,2011-08-26,2011-08-26,0,1,44,443.65,443.65,0.5,443.65,False,0.0,0.0,0,0.0,,12,230.64,858
1771,2010-03-06,2013-06-30,1212,3,34,268.32,2672.91,0.24,804.95,True,0.0,606.0,0,0.0,,7,396.97,184
1772,2011-07-16,2013-12-24,892,3,49,674.27,4943.41,0.52,2022.8,True,0.0,223.0,0,0.0,,3,49.29,7
1773,2011-07-16,2013-12-24,892,3,3281,45067.4,330411.87,0.52,135202.19,True,0.0,10.0,0,0.0,,11,180.73,7
1775,2010-12-14,2013-12-14,1096,3,78,165.06,1486.9,0.0,990.36,True,0.0,548.0,0,0.0,,21,247.38,17
1776,2010-08-04,2011-08-04,365,2,49,421.05,842.1,0.49,842.1,True,0.0,121.0,0,0.0,,19,101.08,880
1777,2010-04-22,2012-12-04,957,5,196,1017.26,13335.86,0.42,10172.64,True,0.0,159.0,0,0.0,,7,35.35,392
1778,2010-11-10,2013-11-10,1096,6,230,1370.73,24695.67,0.6,16448.7,True,0.0,109.0,0,0.0,,21,276.15,51
1779,2011-05-28,2012-04-09,317,2,14,493.92,857.93,0.58,987.84,True,0.0,158.0,0,0.0,,1,92.9,631
178,2011-02-26,2013-10-04,951,3,59,876.72,6852.83,0.41,2630.15,True,0.0,190.0,0,0.0,,11,159.28,88
1781,2010-06-12,2012-12-10,912,4,156,1502.78,15019.56,0.21,12022.26,True,0.0,228.0,0,0.0,,11,610.28,386
1782,2010-01-06,2013-11-25,1419,4,106,2695.94,41923.71,0.27,10783.77,True,0.0,283.0,0,0.0,,7,22.26,36
1783,2011-10-14,2013-12-12,790,4,420,2309.3,19992.84,0.59,18474.42,True,0.0,46.0,0,0.0,,18,557.64,19
1784,2013-12-12,2013-12-12,0,1,12,2084.88,2084.88,0.0,2084.88,False,0.0,,0,0.0,,12,2084.88,19
